food_category,food_name,Alpha Tocopherol_Finland,Alpha Tocopherol_France,Alpha Tocopherol_Germany,Alpha Tocopherol_Italy,Alpha Tocopherol_Netherlands,Alpha Tocopherol_Sweden,Alpha Tocopherol_United Kingdom,Alpha Tocopherol_EU_avg,Calcium_Finland,Calcium_France,Calcium_Germany,Calcium_Italy,Calcium_Netherlands,Calcium_Sweden,Calcium_United Kingdom,Calcium_EU_avg,Copper_Finland,Copper_France,Copper_Germany,Copper_Italy,Copper_Netherlands,Copper_Sweden,Copper_United Kingdom,Copper_EU_avg,Iron_Finland,Iron_France,Iron_Germany,Iron_Italy,Iron_Netherlands,Iron_Sweden,Iron_United Kingdom,Iron_EU_avg,Magnesium_Finland,Magnesium_France,Magnesium_Germany,Magnesium_Italy,Magnesium_Netherlands,Magnesium_Sweden,Magnesium_United Kingdom,Magnesium_EU_avg,Niacin Equivalent_Finland,Niacin Equivalent_France,Niacin Equivalent_Germany,Niacin Equivalent_Italy,Niacin Equivalent_Netherlands,Niacin Equivalent_Sweden,Niacin Equivalent_United Kingdom,Niacin Equivalent_EU_avg,Phosphorus_Finland,Phosphorus_France,Phosphorus_Germany,Phosphorus_Italy,Phosphorus_Netherlands,Phosphorus_Sweden,Phosphorus_United Kingdom,Phosphorus_EU_avg,Potassium_Finland,Potassium_France,Potassium_Germany,Potassium_Italy,Potassium_Netherlands,Potassium_Sweden,Potassium_United Kingdom,Potassium_EU_avg,Riboflavin_Finland,Riboflavin_France,Riboflavin_Germany,Riboflavin_Italy,Riboflavin_Netherlands,Riboflavin_Sweden,Riboflavin_United Kingdom,Riboflavin_EU_avg,Selenium_Finland,Selenium_France,Selenium_Germany,Selenium_Italy,Selenium_Netherlands,Selenium_Sweden,Selenium_United Kingdom,Selenium_EU_avg,Thiamine_Finland,Thiamine_France,Thiamine_Germany,Thiamine_Italy,Thiamine_Netherlands,Thiamine_Sweden,Thiamine_United Kingdom,Thiamine_EU_avg,Vitamin B12_Finland,Vitamin B12_France,Vitamin B12_Germany,Vitamin B12_Italy,Vitamin B12_Netherlands,Vitamin B12_Sweden,Vitamin B12_United Kingdom,Vitamin B12_EU_avg,Vitamin B6_Finland,Vitamin B6_France,Vitamin B6_Germany,Vitamin B6_Italy,Vitamin B6_Netherlands,Vitamin B6_Sweden,Vitamin B6_United Kingdom,Vitamin B6_EU_avg,Vitamin E_Finland,Vitamin E_France,Vitamin E_Germany,Vitamin E_Italy,Vitamin E_Netherlands,Vitamin E_Sweden,Vitamin E_United Kingdom,Vitamin E_EU_avg,Vitamin K_Finland,Vitamin K_France,Vitamin K_Germany,Vitamin K_Italy,Vitamin K_Netherlands,Vitamin K_Sweden,Vitamin K_United Kingdom,Vitamin K_EU_avg,Zinc_Finland,Zinc_France,Zinc_Germany,Zinc_Italy,Zinc_Netherlands,Zinc_Sweden,Zinc_United Kingdom,Zinc_EU_avg
Meat and meat products,Goose fresh meat,468.543,653.223,653.223,653.013,468.543,653.223,468.543,574.0444285714286,7.0,12.0,12.0,13.0,7.0,12.0,7.0,10.0,0.14,0.33,0.33,0.33,0.14,0.33,0.14,0.2485714285714286,2.2,1.9,1.9,1.8,2.2,1.9,2.2,2.0142857142857147,17.0,23.0,23.0,23.0,17.0,23.0,17.0,20.428571428571427,9.733,9.733,9.733,9.733,9.733,9.733,9.733,9.733000000000002,160.0,184.0,184.0,197.0,160.0,184.0,160.0,175.57142857142858,270.0,420.0,420.0,406.0,270.0,420.0,270.0,353.7142857142857,0.3,0.26,0.26,0.2,0.3,0.26,0.3,0.2685714285714285,,,,,,,,,0.12,0.12,0.12,0.07,0.12,0.12,0.12,0.1128571428571428,2.0,0.3,0.3,0.3,2.0,0.3,2.0,1.0285714285714285,0.35,0.58,0.58,0.58,0.35,0.58,0.35,0.4814285714285714,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.3,1.3,1.3,1.7,1.3,1.7,1.4714285714285713
Meat and meat products,"Goose fresh meat, PROCESS Baking",888.63,751.004,888.63,751.004,593.018,888.63,593.018,764.8477142857143,18.0,12.0,18.0,12.0,10.0,18.0,10.0,14.0,0.431,0.276,0.431,0.276,0.15,0.431,0.15,0.3064285714285714,2.774,3.7,2.774,3.7,3.3,2.774,3.3,3.188857142857143,30.0,28.0,30.0,28.0,23.0,30.0,23.0,27.428571428571427,13.368,12.918,13.368,12.918,12.918,13.368,12.918,13.110857142857144,240.0,290.0,240.0,290.0,220.0,240.0,220.0,248.57142857142856,581.0,400.0,581.0,400.0,320.0,581.0,320.0,454.7142857142857,0.36,0.4,0.36,0.4,0.51,0.36,0.51,0.4142857142857143,,,,,,,,,0.12,0.09,0.12,0.09,0.12,0.12,0.12,0.1114285714285714,0.3,1.2,0.3,1.2,2.0,0.3,2.0,1.042857142857143,0.579,0.45,0.579,0.45,0.42,0.579,0.42,0.4967142857142856,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.998,3.17,1.998,3.17,2.6,1.998,2.6,2.504857142857143
Meat and meat products,"Goose fresh meat, PROCESS Cooking in water",,471.848,471.848,471.848,471.848,,471.848,471.84800000000007,,11.0,11.0,11.0,11.0,,11.0,11.0,,0.359,0.359,0.359,0.359,,0.359,0.359,,2.174,2.174,2.174,2.174,,2.174,2.174,,17.0,17.0,17.0,17.0,,17.0,17.0,,7.344,7.344,7.344,7.344,,7.344,7.343999999999999,,168.0,168.0,168.0,168.0,,168.0,168.0,,264.0,264.0,264.0,264.0,,264.0,264.0,,0.164,0.164,0.164,0.164,,0.164,0.164,,,,,,,,,,0.055,0.055,0.055,0.055,,0.055,0.055,,0.2,0.2,0.2,0.2,,0.2,0.2,,0.265,0.265,0.265,0.265,,0.265,0.265,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.487,1.487,1.487,1.487,,1.487,1.487
Meat and meat products,"Goose fresh meat, PROCESS Steaming",,471.848,471.848,471.848,471.848,,471.848,471.84800000000007,,11.0,11.0,11.0,11.0,,11.0,11.0,,0.359,0.359,0.359,0.359,,0.359,0.359,,2.174,2.174,2.174,2.174,,2.174,2.174,,17.0,17.0,17.0,17.0,,17.0,17.0,,7.344,7.344,7.344,7.344,,7.344,7.343999999999999,,168.0,168.0,168.0,168.0,,168.0,168.0,,264.0,264.0,264.0,264.0,,264.0,264.0,,0.164,0.164,0.164,0.164,,0.164,0.164,,,,,,,,,,0.055,0.055,0.055,0.055,,0.055,0.055,,0.2,0.2,0.2,0.2,,0.2,0.2,,0.265,0.265,0.265,0.265,,0.265,0.265,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.487,1.487,1.487,1.487,,1.487,1.487
Meat and meat products,Goose liver,572.905,572.905,572.905,572.905,572.905,572.905,572.905,572.9049999999999,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.522,7.522,7.522,7.522,7.522,7.522,7.522,7.521999999999999,10.77,10.77,10.77,10.77,10.77,10.77,10.77,10.769999999999998,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,13.883,13.883,13.883,13.883,13.883,13.883,13.883,13.882999999999996,261.0,261.0,261.0,261.0,261.0,261.0,261.0,261.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,,,,,,,,,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.7599999999999999,,0.4,0.4,0.4,0.4,,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07,3.07,3.07,3.07,3.07,3.07,3.07,3.07
Meat and meat products,"Goose liver, PROCESS Baking",485.03,485.03,485.03,485.03,485.03,485.03,485.03,485.0299999999999,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,9.57,9.57,9.57,9.57,9.57,9.57,9.57,9.570000000000002,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,,0.2,0.2,0.2,0.2,,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.6999999999999995
Meat and meat products,"Goose liver, PROCESS Cooking in water",566.003,566.003,566.003,566.003,566.003,566.003,566.003,566.003,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,10.77,10.77,10.77,10.77,10.77,10.77,10.77,10.769999999999998,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,13.883,13.883,13.883,13.883,13.883,13.883,13.883,13.882999999999996,261.0,261.0,261.0,261.0,261.0,261.0,261.0,261.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,,,,,,,,,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.7599999999999999,,0.4,0.4,0.4,0.4,,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07,3.07,3.07,3.07,3.07,3.07,3.07,3.07
Meat and meat products,"Goose liver, PROCESS Frying",266.12,266.12,266.12,266.12,266.12,266.12,266.12,266.11999999999995,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.6999999999999995,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.7999999999999999,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.799999999999999,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,0.567,0.567,0.567,0.567,0.567,0.567,0.567,0.5670000000000001,,,,,,,,,0.103,0.103,0.103,0.103,0.103,0.103,0.103,0.103,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,,2.4,2.4,2.4,2.4,,2.4,2.4,,,,,,,,,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
Meat and meat products,"Grouse fresh meat, PROCESS Baking",777.78,737.97,777.78,737.97,777.78,777.78,737.97,760.7185714285714,40.0,45.0,40.0,45.0,40.0,40.0,45.0,42.142857142857146,0.39,0.34,0.39,0.34,0.39,0.39,0.34,0.3685714285714286,7.5,4.6,7.5,4.6,7.5,7.5,4.6,6.257142857142858,36.0,32.0,36.0,32.0,36.0,36.0,32.0,34.285714285714285,11.0,12.8,11.0,12.8,11.0,11.0,12.8,11.77142857142857,290.0,260.0,290.0,260.0,290.0,290.0,260.0,277.1428571428572,390.0,380.0,390.0,380.0,390.0,390.0,380.0,385.7142857142857,0.53,0.8,0.53,0.8,0.53,0.53,0.8,0.6457142857142858,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.22,0.19,0.22,0.19,0.22,0.22,0.19,0.2071428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.6,1.5,1.6,1.5,1.5,1.6,1.5428571428571427
Meat and meat products,Guinea-fowl fresh meat,585.373,585.373,585.373,477.473,585.373,585.373,585.373,569.9587142857143,11.0,11.0,11.0,8.0,11.0,11.0,11.0,10.571428571428571,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.1857142857142857,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,30.0,30.0,30.0,9.0,30.0,30.0,30.0,27.0,10.883,10.883,10.883,10.883,10.883,10.883,10.883,10.882999999999996,180.0,180.0,180.0,120.0,180.0,180.0,180.0,171.42857142857142,350.0,350.0,350.0,325.0,350.0,350.0,350.0,346.42857142857144,0.16,0.16,0.16,0.35,0.16,0.16,0.16,0.1871428571428571,,,,,,,,,0.08,0.08,0.08,0.29,0.08,0.08,0.08,0.1099999999999999,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3999999999999999,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,,0.1,0.1,0.1,0.1,,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,1.1,1.9,1.1,1.1,1.1,1.2142857142857142
Meat and meat products,"Ham, beef",642.012,610.177,610.177,729.587,610.177,642.012,610.177,636.3312857142856,13.0,13.0,13.0,7.0,13.0,13.0,13.0,12.142857142857142,0.1,0.098,0.098,0.15,0.098,0.1,0.098,0.106,2.9,1.888,1.888,2.4,1.888,2.9,1.888,2.2502857142857144,22.0,26.0,26.0,34.0,26.0,22.0,26.0,26.0,8.222,8.222,8.222,8.222,8.222,8.222,8.222,8.222,250.0,189.0,189.0,168.0,189.0,250.0,189.0,203.42857142857144,340.0,367.0,367.0,505.0,367.0,340.0,367.0,379.0,0.14,0.243,0.243,0.23,0.243,0.14,0.243,0.2117142857142857,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,0.08,0.373,0.373,0.12,0.373,0.08,0.373,0.2531428571428571,1.2,3.3,3.3,3.3,3.3,1.2,3.3,2.7,0.07,0.275,0.275,0.275,0.275,0.07,0.275,0.2164285714285714,,0.32,0.32,0.32,0.32,,0.32,0.32,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.1,3.758,3.758,3.87,3.758,5.1,3.758,4.157428571428572
Meat and meat products,"Ham, beef, PROCESS Baking",610.177,610.177,610.177,610.177,610.177,610.177,610.177,610.177,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,0.098,0.098,0.098,0.098,0.098,0.098,0.098,0.0979999999999999,1.888,1.888,1.888,1.888,1.888,1.888,1.888,1.888,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,8.222,8.222,8.222,8.222,8.222,8.222,8.222,8.222,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,367.0,367.0,367.0,367.0,367.0,367.0,367.0,367.0,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.2429999999999999,,,,,,,,,0.373,0.373,0.373,0.373,0.373,0.373,0.373,0.3729999999999999,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3000000000000003,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.2749999999999999,,0.32,0.32,0.32,0.32,,0.32,0.32,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758
Meat and meat products,"Ham, beef, PROCESS Cooking in water",610.177,610.177,610.177,610.177,610.177,610.177,610.177,610.177,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,0.098,0.098,0.098,0.098,0.098,0.098,0.098,0.0979999999999999,1.888,1.888,1.888,1.888,1.888,1.888,1.888,1.888,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,8.222,8.222,8.222,8.222,8.222,8.222,8.222,8.222,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,367.0,367.0,367.0,367.0,367.0,367.0,367.0,367.0,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.2429999999999999,,,,,,,,,0.373,0.373,0.373,0.373,0.373,0.373,0.373,0.3729999999999999,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3000000000000003,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.2749999999999999,,0.32,0.32,0.32,0.32,,0.32,0.32,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758
Meat and meat products,"Ham, beef, PROCESS Steaming",610.177,610.177,610.177,610.177,610.177,610.177,610.177,610.177,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,0.098,0.098,0.098,0.098,0.098,0.098,0.098,0.0979999999999999,1.888,1.888,1.888,1.888,1.888,1.888,1.888,1.888,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,8.222,8.222,8.222,8.222,8.222,8.222,8.222,8.222,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,367.0,367.0,367.0,367.0,367.0,367.0,367.0,367.0,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.2429999999999999,,,,,,,,,0.373,0.373,0.373,0.373,0.373,0.373,0.373,0.3729999999999999,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3000000000000003,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.2749999999999999,,0.32,0.32,0.32,0.32,,0.32,0.32,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758
Meat and meat products,"Ham, pork",573.65,811.861,504.031,811.676,1029.279,831.83,356.155,702.6402857142857,7.0,16.8,2.0,16.8,5.0,14.2,7.0,9.828571428571427,0.09,0.201,0.053,0.201,0.08,0.09,0.08,0.1135714285714285,1.0,0.9,1.074,0.9,0.9,1.13,0.6,0.929142857142857,22.0,33.2,25.0,33.2,29.0,30.7,17.0,27.15714285714285,9.0,12.0,8.915,12.0,14.3,11.7,8.915,10.975714285714288,190.0,245.0,167.0,245.0,259.0,235.8,130.0,210.25714285714284,340.0,500.0,296.0,500.0,717.0,533.0,190.0,439.4285714285714,0.27,0.38,0.227,0.38,0.17,0.25,0.13,0.2581428571428571,17.5,11.2,11.0,11.2,17.0,25.29,11.0,14.884285714285712,0.93,0.585,0.885,0.4,0.73,0.85,0.44,0.6885714285714286,0.6,0.275,2.0,0.275,0.61,0.76,0.61,0.7328571428571429,0.36,0.47,0.49,0.47,0.399,0.63,0.43,0.4641428571428571,,0.085,0.416,0.085,0.4,,0.06,0.2092,0.6,,,,,0.6,,0.6,2.6,2.24,1.971,2.24,2.3,3.43,1.5,2.325857142857142
Meat and meat products,"Ham, pork, PROCESS Baking",579.872,441.737,441.737,441.737,749.229,579.572,659.41,556.1848571428571,10.0,2.0,2.0,2.0,8.0,10.0,8.0,6.0,0.052,0.052,0.052,0.052,0.04,0.052,0.09,0.0557142857142857,0.7,1.15,1.15,1.15,0.6,0.7,0.8,0.8928571428571429,22.0,24.0,24.0,24.0,22.0,22.0,26.0,23.428571428571427,8.8,9.839,9.839,9.839,13.0,8.8,11.9,10.28814285714286,220.0,160.0,160.0,160.0,225.0,220.0,230.0,196.42857142857144,313.0,241.0,241.0,241.0,478.0,313.0,380.0,315.2857142857143,0.2,0.222,0.222,0.222,0.14,0.2,0.18,0.1979999999999999,5.8,14.0,14.0,14.0,13.0,5.8,14.0,11.514285714285714,0.72,0.611,0.611,0.611,0.54,0.42,,0.5855,0.9,1.7,1.7,1.7,0.42,0.9,1.0,1.1885714285714286,0.4,0.344,0.344,0.344,0.109,0.4,0.16,0.3001428571428571,,0.351,0.351,0.351,0.1,,0.08,0.2466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,2.168,2.168,2.168,1.7,3.6,2.2,2.5148571428571427
Meat and meat products,"Ham, pork, PROCESS Cooking in water",495.82,618.782,498.882,618.615,705.82,495.82,460.919,556.3797142857144,6.0,8.74,2.0,8.74,9.0,6.0,9.0,7.068571428571429,0.06,0.051,0.064,0.051,0.05,0.06,0.1,0.0622857142857142,0.7,0.76,1.467,0.76,0.8,0.7,0.8,0.8552857142857143,15.0,25.0,29.0,25.0,19.0,15.0,18.0,20.857142857142858,10.2,9.679,9.679,9.679,9.6,10.2,9.679,9.81657142857143,200.0,188.0,190.0,188.0,330.0,200.0,170.0,209.42857142857144,260.0,384.0,262.0,384.0,334.0,260.0,250.0,304.85714285714283,0.23,0.197,0.282,0.197,0.17,0.23,0.16,0.2094285714285714,26.0,9.9,7.5,9.9,11.0,26.0,12.0,14.614285714285714,0.9,0.65,0.757,0.483,0.41,0.9,0.58,0.6685714285714287,0.6,,1.8,,0.44,0.6,0.44,0.776,0.53,0.245,0.401,0.245,0.09,0.53,0.42,0.3515714285714286,,0.08,0.479,0.08,0.5,,0.08,0.2437999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.38,2.753,1.38,2.2,1.9,2.1,1.9447142857142856
Meat and meat products,"Ham, pork, PROCESS Steaming",495.82,498.775,498.882,498.882,705.82,495.82,460.919,522.1311428571429,6.0,2.0,2.0,2.0,9.0,6.0,9.0,5.142857142857143,0.06,0.064,0.064,0.064,0.05,0.06,0.1,0.0659999999999999,0.7,1.467,1.467,1.467,0.8,0.7,0.8,1.0572857142857142,15.0,29.0,29.0,29.0,19.0,15.0,18.0,22.0,10.2,9.679,9.679,9.679,9.6,10.2,9.679,9.81657142857143,200.0,190.0,190.0,190.0,330.0,200.0,170.0,210.0,260.0,262.0,262.0,262.0,334.0,260.0,250.0,270.0,0.23,0.282,0.282,0.282,0.17,0.23,0.16,0.2337142857142857,26.0,7.5,7.5,7.5,11.0,26.0,12.0,13.928571428571429,0.9,0.65,0.757,0.757,0.41,0.9,0.58,0.7077142857142859,0.6,1.8,1.8,1.8,0.44,0.6,0.44,1.0685714285714287,0.53,0.401,0.401,0.401,0.09,0.53,0.42,0.3961428571428572,,0.479,0.479,0.479,0.5,,0.08,0.4034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,2.753,2.753,2.753,2.2,1.9,2.1,2.337
Meat and meat products,Hare fresh meat,573.16,527.906,527.906,527.906,671.76,573.16,671.76,581.9368571428571,13.0,14.0,14.0,14.0,9.0,13.0,9.0,12.285714285714286,0.15,0.215,0.215,0.215,0.24,0.15,0.24,0.2035714285714285,1.8,2.9,2.9,2.9,2.0,1.8,2.0,2.3285714285714287,23.0,24.0,24.0,24.0,26.0,23.0,26.0,24.285714285714285,12.07,12.07,12.07,12.07,12.07,12.07,12.07,12.070000000000002,210.0,208.0,208.0,208.0,220.0,210.0,220.0,212.0,310.0,264.0,264.0,264.0,400.0,310.0,400.0,316.0,0.19,0.06,0.06,0.06,0.06,0.19,0.06,0.0971428571428571,4.0,10.0,10.0,10.0,10.0,4.0,10.0,8.285714285714286,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.0899999999999999,1.0,1.0,1.0,1.0,10.0,1.0,10.0,3.571428571428572,0.36,0.3,0.3,0.3,0.5,0.36,0.5,0.3742857142857143,,0.1,0.1,0.1,0.1,,0.1,0.1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.7,2.171,2.171,2.171,1.7,1.7,1.7,1.9018571428571425
Meat and meat products,"Hare fresh meat, PROCESS Baking",793.9192,660.033,660.033,660.033,502.881,793.9192,660.033,675.8359142857144,19.5,20.0,20.0,20.0,11.0,19.5,20.0,18.571428571428573,0.2092,0.283,0.283,0.283,0.036,0.2092,0.283,0.2266285714285714,2.5,4.028,4.028,4.028,,2.5,4.028,3.5186666666666664,32.2,30.0,30.0,30.0,24.2,32.2,30.0,29.800000000000004,11.7,14.988,14.988,14.988,11.74,11.7,14.988,13.584571428571428,292.3,259.0,259.0,259.0,173.0,292.3,259.0,256.2285714285714,430.6,328.0,328.0,328.0,281.0,430.6,328.0,350.6,0.24,0.079,0.079,0.079,0.158,0.24,0.079,0.1362857142857143,5.6,12.4,12.4,12.4,12.4,5.6,12.4,10.457142857142856,0.07,0.079,0.079,0.079,0.096,0.07,0.079,0.0788571428571428,1.1,1.2,1.2,1.2,0.42,1.1,1.2,1.06,0.5,0.285,0.285,0.285,0.39,0.5,0.285,0.3614285714285714,,0.117,0.117,0.117,0.29,,0.117,0.1516,,6.0,6.0,6.0,,,6.0,6.0,2.4,3.174,3.174,3.174,0.971,2.4,3.174,2.638142857142857
Meat and meat products,"Hare fresh meat, PROCESS Cooking in water",,389.186,389.186,389.186,515.981,,515.981,439.904,,12.0,12.0,12.0,21.0,,21.0,15.6,,0.226,0.226,0.226,0.226,,0.226,0.226,,3.205,3.205,3.205,,,,3.205,,17.0,17.0,17.0,22.0,,22.0,19.0,,10.059,10.059,10.059,10.059,,10.059,10.059,,184.0,184.0,184.0,250.0,,250.0,210.4,,160.0,160.0,160.0,210.0,,210.0,180.0,,0.036,0.036,0.036,0.036,,0.036,0.036,,,,,,,,,,0.04,0.04,0.04,0.04,,0.04,0.04,,0.7,0.7,0.7,0.7,,0.7,0.7,,0.133,0.133,0.133,0.133,,0.133,0.133,,0.088,0.088,0.088,0.088,,0.088,0.088,,4.0,4.0,4.0,4.0,,4.0,4.0,,2.399,2.399,2.399,2.399,,2.399,2.399
Meat and meat products,"Hare fresh meat, PROCESS Steaming",,389.186,389.186,389.186,515.981,,515.981,439.904,,12.0,12.0,12.0,21.0,,21.0,15.6,,0.226,0.226,0.226,0.226,,0.226,0.226,,3.205,3.205,3.205,,,,3.205,,17.0,17.0,17.0,22.0,,22.0,19.0,,10.059,10.059,10.059,10.059,,10.059,10.059,,184.0,184.0,184.0,250.0,,250.0,210.4,,160.0,160.0,160.0,210.0,,210.0,180.0,,0.036,0.036,0.036,0.036,,0.036,0.036,,,,,,,,,,0.04,0.04,0.04,0.04,,0.04,0.04,,0.7,0.7,0.7,0.7,,0.7,0.7,,0.133,0.133,0.133,0.133,,0.133,0.133,,0.088,0.088,0.088,0.088,,0.088,0.088,,4.0,4.0,4.0,4.0,,4.0,4.0,,2.399,2.399,2.399,2.399,,2.399,2.399
Meat and meat products,Head cheese,236.14,111.44,437.687,111.44,527.614,236.14,527.614,312.5821428571429,10.1,13.0,13.0,13.0,53.0,10.1,53.0,23.6,0.1,0.111,0.095,0.111,0.07,0.1,0.07,0.0938571428571428,0.95,1.23,1.08,1.23,1.6,0.95,1.6,1.2342857142857144,9.0,9.0,22.0,9.0,19.0,9.0,19.0,13.714285714285714,2.73,6.205,6.205,6.205,5.43,2.73,5.43,4.990714285714286,104.0,80.0,133.0,80.0,160.0,104.0,160.0,117.28571428571428,107.0,,259.0,,285.0,107.0,285.0,208.6,0.1,0.108,0.18,0.108,0.16,0.1,0.16,0.1308571428571428,7.4,1.0,7.4,1.0,12.0,7.4,12.0,6.885714285714286,0.49,0.256,0.426,0.256,0.27,0.49,0.27,0.3511428571428571,0.5,0.78,1.2,0.78,0.74,0.5,0.74,0.7485714285714286,0.09,0.14,0.325,0.14,0.184,0.09,0.184,0.1647142857142857,,0.16,0.324,0.16,0.5,,0.5,0.3288,,13.0,13.0,13.0,,,,13.0,1.5,1.23,2.052,1.23,2.4,1.5,2.4,1.7588571428571431
